severity,market,year,check,detail,n,sample
WARN,YM,2020,price_off_tick_grid,one or more OHLC prices not aligned to expected tick=1.0,313364.0,"[{""ts_event"":""2020-01-01T23:00:00.000Z"",""open"":155.625,""high"":155.65625,""low"":155.53125,""close"":155.65625,""volume"":519.0},{""ts_event"":""2020-01-01T23:01:00.000Z"",""open"":155.65625,""high"":155.65625,""low"":155.59375,""close"":155.625,""volume"":183.0},{""ts_event"":""2020-01-01T23:02:00.000Z"",""open"":155.65625,""high"":155.65625,""low"":155.65625,""close"":155.65625,""volume"":2.0},{""ts_event"":""2020-01-01T23:03:00.000Z"",""open"":155.65625,""high"":155.65625,""low"":155.59375,""close"":155.59375,""volume"":52.0},{""ts_event"":""2020-01-01T23:04:00.000Z"",""open"":155.625,""high"":155.65625,""low"":155.625,""close"":155.625,""volume"":36.0}]"
WARN,YM,2020,zero_range,high == low bars,130985.0,"[{""ts_event"":""2020-01-01T23:02:00.000Z"",""open"":155.65625,""high"":155.65625,""low"":155.65625,""close"":155.65625,""volume"":2.0},{""ts_event"":""2020-01-01T23:05:00.000Z"",""open"":155.65625,""high"":155.65625,""low"":155.65625,""close"":155.65625,""volume"":151.0},{""ts_event"":""2020-01-01T23:13:00.000Z"",""open"":155.5,""high"":155.5,""low"":155.5,""close"":155.5,""volume"":23.0},{""ts_event"":""2020-01-01T23:15:00.000Z"",""open"":155.5,""high"":155.5,""low"":155.5,""close"":155.5,""volume"":3.0},{""ts_event"":""2020-01-01T23:17:00.000Z"",""open"":155.53125,""high"":155.53125,""low"":155.53125,""close"":155.53125,""volume"":1.0}]"
WARN,YM,2020,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,22505.0,"[{""ts_event"":""2020-01-01T23:09:00.000Z"",""prev_ts"":""2020-01-01T23:07:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2020},{""ts_event"":""2020-01-01T23:20:00.000Z"",""prev_ts"":""2020-01-01T23:18:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2020},{""ts_event"":""2020-01-01T23:43:00.000Z"",""prev_ts"":""2020-01-01T23:41:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2020},{""ts_event"":""2020-01-01T23:49:00.000Z"",""prev_ts"":""2020-01-01T23:47:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2020},{""ts_event"":""2020-01-02T00:06:00.000Z"",""prev_ts"":""2020-01-02T00:04:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2020}]"
WARN,YM,2020,volume_mad_z_gt_25,extreme volume spike,435.0,"[{""ts_event"":""2020-01-02T20:00:00.000Z"",""open"":156.59375,""high"":156.625,""low"":156.5625,""close"":156.59375,""volume"":4519.0},{""ts_event"":""2020-01-03T15:00:00.000Z"",""open"":157.53125,""high"":158.15625,""low"":157.53125,""close"":157.71875,""volume"":8644.0},{""ts_event"":""2020-01-03T15:01:00.000Z"",""open"":157.71875,""high"":157.75,""low"":157.5,""close"":157.6875,""volume"":4952.0},{""ts_event"":""2020-01-03T15:13:00.000Z"",""open"":157.78125,""high"":157.96875,""low"":157.78125,""close"":157.875,""volume"":3505.0},{""ts_event"":""2020-01-03T19:59:00.000Z"",""open"":158.25,""high"":158.3125,""low"":158.25,""close"":158.25,""volume"":4354.0}]"
WARN,YM,2020,dollar_volume_mad_z_gt_25,extreme price*volume spike,430.0,"[{""ts_event"":""2020-01-02T20:00:00.000Z"",""open"":156.59375,""high"":156.625,""low"":156.5625,""close"":156.59375,""volume"":4519.0},{""ts_event"":""2020-01-03T15:00:00.000Z"",""open"":157.53125,""high"":158.15625,""low"":157.53125,""close"":157.71875,""volume"":8644.0},{""ts_event"":""2020-01-03T15:01:00.000Z"",""open"":157.71875,""high"":157.75,""low"":157.5,""close"":157.6875,""volume"":4952.0},{""ts_event"":""2020-01-03T19:59:00.000Z"",""open"":158.25,""high"":158.3125,""low"":158.25,""close"":158.25,""volume"":4354.0},{""ts_event"":""2020-01-08T16:29:00.000Z"",""open"":157.4375,""high"":157.4375,""low"":157.25,""close"":157.3125,""volume"":4593.0}]"
WARN,YM,2021,price_off_tick_grid,one or more OHLC prices not aligned to expected tick=1.0,315737.0,"[{""ts_event"":""2021-01-03T23:00:00.000Z"",""open"":172.84375,""high"":172.84375,""low"":172.625,""close"":172.6875,""volume"":1362.0},{""ts_event"":""2021-01-03T23:01:00.000Z"",""open"":172.6875,""high"":172.75,""low"":172.65625,""close"":172.6875,""volume"":997.0},{""ts_event"":""2021-01-03T23:02:00.000Z"",""open"":172.71875,""high"":172.78125,""low"":172.6875,""close"":172.75,""volume"":831.0},{""ts_event"":""2021-01-03T23:03:00.000Z"",""open"":172.71875,""high"":172.75,""low"":172.65625,""close"":172.65625,""volume"":577.0},{""ts_event"":""2021-01-03T23:04:00.000Z"",""open"":172.65625,""high"":172.6875,""low"":172.625,""close"":172.65625,""volume"":750.0}]"
WARN,YM,2021,zero_range,high == low bars,139673.0,"[{""ts_event"":""2021-01-03T23:05:00.000Z"",""open"":172.65625,""high"":172.65625,""low"":172.65625,""close"":172.65625,""volume"":109.0},{""ts_event"":""2021-01-03T23:09:00.000Z"",""open"":172.65625,""high"":172.65625,""low"":172.65625,""close"":172.65625,""volume"":195.0},{""ts_event"":""2021-01-03T23:14:00.000Z"",""open"":172.65625,""high"":172.65625,""low"":172.65625,""close"":172.65625,""volume"":37.0},{""ts_event"":""2021-01-03T23:17:00.000Z"",""open"":172.65625,""high"":172.65625,""low"":172.65625,""close"":172.65625,""volume"":11.0},{""ts_event"":""2021-01-03T23:18:00.000Z"",""open"":172.6875,""high"":172.6875,""low"":172.6875,""close"":172.6875,""volume"":2.0}]"
WARN,YM,2021,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,21798.0,"[{""ts_event"":""2021-01-03T23:17:00.000Z"",""prev_ts"":""2021-01-03T23:14:00.000"",""gap_minutes"":3.0,""market"":""YM"",""year"":2021},{""ts_event"":""2021-01-03T23:28:00.000Z"",""prev_ts"":""2021-01-03T23:26:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2021},{""ts_event"":""2021-01-03T23:48:00.000Z"",""prev_ts"":""2021-01-03T23:46:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2021},{""ts_event"":""2021-01-04T00:18:00.000Z"",""prev_ts"":""2021-01-04T00:16:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2021},{""ts_event"":""2021-01-04T00:20:00.000Z"",""prev_ts"":""2021-01-04T00:18:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2021}]"
WARN,YM,2021,volume_mad_z_gt_25,extreme volume spike,460.0,"[{""ts_event"":""2021-01-04T16:54:00.000Z"",""open"":173.0,""high"":173.1875,""low"":173.0,""close"":173.15625,""volume"":6161.0},{""ts_event"":""2021-01-05T15:01:00.000Z"",""open"":172.21875,""high"":172.21875,""low"":172.0625,""close"":172.21875,""volume"":5854.0},{""ts_event"":""2021-01-05T19:59:00.000Z"",""open"":171.96875,""high"":172.03125,""low"":171.90625,""close"":172.0,""volume"":5447.0},{""ts_event"":""2021-01-06T14:09:00.000Z"",""open"":170.46875,""high"":170.46875,""low"":170.3125,""close"":170.4375,""volume"":4041.0},{""ts_event"":""2021-01-06T14:35:00.000Z"",""open"":170.25,""high"":170.25,""low"":170.09375,""close"":170.09375,""volume"":4999.0}]"
WARN,YM,2021,dollar_volume_mad_z_gt_25,extreme price*volume spike,465.0,"[{""ts_event"":""2021-01-04T16:54:00.000Z"",""open"":173.0,""high"":173.1875,""low"":173.0,""close"":173.15625,""volume"":6161.0},{""ts_event"":""2021-01-05T15:01:00.000Z"",""open"":172.21875,""high"":172.21875,""low"":172.0625,""close"":172.21875,""volume"":5854.0},{""ts_event"":""2021-01-05T19:59:00.000Z"",""open"":171.96875,""high"":172.03125,""low"":171.90625,""close"":172.0,""volume"":5447.0},{""ts_event"":""2021-01-06T14:09:00.000Z"",""open"":170.46875,""high"":170.46875,""low"":170.3125,""close"":170.4375,""volume"":4041.0},{""ts_event"":""2021-01-06T14:35:00.000Z"",""open"":170.25,""high"":170.25,""low"":170.09375,""close"":170.09375,""volume"":4999.0}]"
WARN,YM,2022,price_off_tick_grid,one or more OHLC prices not aligned to expected tick=1.0,322813.0,"[{""ts_event"":""2022-01-02T23:00:00.000Z"",""open"":160.0,""high"":160.0,""low"":159.78125,""close"":159.90625,""volume"":731.0},{""ts_event"":""2022-01-02T23:01:00.000Z"",""open"":159.90625,""high"":159.9375,""low"":159.90625,""close"":159.9375,""volume"":126.0},{""ts_event"":""2022-01-02T23:02:00.000Z"",""open"":159.90625,""high"":159.9375,""low"":159.90625,""close"":159.9375,""volume"":73.0},{""ts_event"":""2022-01-02T23:03:00.000Z"",""open"":159.9375,""high"":159.96875,""low"":159.9375,""close"":159.96875,""volume"":157.0},{""ts_event"":""2022-01-02T23:04:00.000Z"",""open"":160.0,""high"":160.0,""low"":159.96875,""close"":159.96875,""volume"":21.0}]"
WARN,YM,2022,zero_range,high == low bars,119805.0,"[{""ts_event"":""2022-01-02T23:06:00.000Z"",""open"":159.875,""high"":159.875,""low"":159.875,""close"":159.875,""volume"":6.0},{""ts_event"":""2022-01-02T23:08:00.000Z"",""open"":159.84375,""high"":159.84375,""low"":159.84375,""close"":159.84375,""volume"":6.0},{""ts_event"":""2022-01-02T23:12:00.000Z"",""open"":159.9375,""high"":159.9375,""low"":159.9375,""close"":159.9375,""volume"":30.0},{""ts_event"":""2022-01-02T23:14:00.000Z"",""open"":159.90625,""high"":159.90625,""low"":159.90625,""close"":159.90625,""volume"":70.0},{""ts_event"":""2022-01-02T23:15:00.000Z"",""open"":159.9375,""high"":159.9375,""low"":159.9375,""close"":159.9375,""volume"":80.0}]"
WARN,YM,2022,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,19089.0,"[{""ts_event"":""2022-01-02T23:25:00.000Z"",""prev_ts"":""2022-01-02T23:23:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2022},{""ts_event"":""2022-01-02T23:27:00.000Z"",""prev_ts"":""2022-01-02T23:25:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2022},{""ts_event"":""2022-01-02T23:29:00.000Z"",""prev_ts"":""2022-01-02T23:27:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2022},{""ts_event"":""2022-01-02T23:35:00.000Z"",""prev_ts"":""2022-01-02T23:30:00.000"",""gap_minutes"":5.0,""market"":""YM"",""year"":2022},{""ts_event"":""2022-01-02T23:46:00.000Z"",""prev_ts"":""2022-01-02T23:42:00.000"",""gap_minutes"":4.0,""market"":""YM"",""year"":2022}]"
WARN,YM,2022,volume_mad_z_gt_25,extreme volume spike,302.0,"[{""ts_event"":""2022-01-03T20:59:00.000Z"",""open"":157.6875,""high"":157.6875,""low"":157.5,""close"":157.5,""volume"":3909.0},{""ts_event"":""2022-01-04T16:13:00.000Z"",""open"":156.59375,""high"":156.59375,""low"":156.5,""close"":156.53125,""volume"":4255.0},{""ts_event"":""2022-01-04T20:40:00.000Z"",""open"":156.9375,""high"":156.96875,""low"":156.84375,""close"":156.84375,""volume"":4314.0},{""ts_event"":""2022-01-05T19:05:00.000Z"",""open"":156.3125,""high"":156.40625,""low"":156.25,""close"":156.25,""volume"":3802.0},{""ts_event"":""2022-01-06T21:00:00.000Z"",""open"":156.125,""high"":156.15625,""low"":156.0625,""close"":156.15625,""volume"":3645.0}]"
WARN,YM,2022,dollar_volume_mad_z_gt_25,extreme price*volume spike,322.0,"[{""ts_event"":""2022-01-03T13:43:00.000Z"",""open"":159.03125,""high"":159.125,""low"":159.0,""close"":159.09375,""volume"":3340.0},{""ts_event"":""2022-01-03T16:12:00.000Z"",""open"":158.28125,""high"":158.34375,""low"":158.25,""close"":158.28125,""volume"":3055.0},{""ts_event"":""2022-01-03T20:59:00.000Z"",""open"":157.6875,""high"":157.6875,""low"":157.5,""close"":157.5,""volume"":3909.0},{""ts_event"":""2022-01-03T21:00:00.000Z"",""open"":157.5,""high"":157.625,""low"":157.5,""close"":157.59375,""volume"":3142.0},{""ts_event"":""2022-01-04T16:13:00.000Z"",""open"":156.59375,""high"":156.59375,""low"":156.5,""close"":156.53125,""volume"":4255.0}]"
WARN,YM,2023,price_off_tick_grid,one or more OHLC prices not aligned to expected tick=1.0,307970.0,"[{""ts_event"":""2023-01-02T23:00:00.000Z"",""open"":125.5,""high"":125.5625,""low"":125.40625,""close"":125.40625,""volume"":444.0},{""ts_event"":""2023-01-02T23:01:00.000Z"",""open"":125.40625,""high"":125.46875,""low"":125.40625,""close"":125.4375,""volume"":379.0},{""ts_event"":""2023-01-02T23:02:00.000Z"",""open"":125.46875,""high"":125.5,""low"":125.4375,""close"":125.46875,""volume"":289.0},{""ts_event"":""2023-01-02T23:03:00.000Z"",""open"":125.46875,""high"":125.46875,""low"":125.46875,""close"":125.46875,""volume"":143.0},{""ts_event"":""2023-01-02T23:04:00.000Z"",""open"":125.46875,""high"":125.53125,""low"":125.46875,""close"":125.53125,""volume"":121.0}]"
WARN,YM,2023,zero_range,high == low bars,134732.0,"[{""ts_event"":""2023-01-02T23:03:00.000Z"",""open"":125.46875,""high"":125.46875,""low"":125.46875,""close"":125.46875,""volume"":143.0},{""ts_event"":""2023-01-02T23:22:00.000Z"",""open"":125.21875,""high"":125.21875,""low"":125.21875,""close"":125.21875,""volume"":36.0},{""ts_event"":""2023-01-02T23:23:00.000Z"",""open"":125.1875,""high"":125.1875,""low"":125.1875,""close"":125.1875,""volume"":16.0},{""ts_event"":""2023-01-02T23:27:00.000Z"",""open"":125.25,""high"":125.25,""low"":125.25,""close"":125.25,""volume"":93.0},{""ts_event"":""2023-01-02T23:28:00.000Z"",""open"":125.25,""high"":125.25,""low"":125.25,""close"":125.25,""volume"":7.0}]"
WARN,YM,2023,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,26604.0,"[{""ts_event"":""2023-01-03T00:20:00.000Z"",""prev_ts"":""2023-01-03T00:18:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2023},{""ts_event"":""2023-01-03T00:26:00.000Z"",""prev_ts"":""2023-01-03T00:24:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2023},{""ts_event"":""2023-01-03T00:35:00.000Z"",""prev_ts"":""2023-01-03T00:33:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2023},{""ts_event"":""2023-01-03T00:46:00.000Z"",""prev_ts"":""2023-01-03T00:44:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2023},{""ts_event"":""2023-01-03T00:56:00.000Z"",""prev_ts"":""2023-01-03T00:53:00.000"",""gap_minutes"":3.0,""market"":""YM"",""year"":2023}]"
WARN,YM,2023,volume_mad_z_gt_25,extreme volume spike,464.0,"[{""ts_event"":""2023-01-06T15:07:00.000Z"",""open"":128.5,""high"":128.78125,""low"":128.46875,""close"":128.75,""volume"":4723.0},{""ts_event"":""2023-01-06T19:59:00.000Z"",""open"":129.1875,""high"":129.25,""low"":129.1875,""close"":129.1875,""volume"":4174.0},{""ts_event"":""2023-01-12T13:30:00.000Z"",""open"":129.84375,""high"":129.84375,""low"":127.9375,""close"":128.84375,""volume"":5179.0},{""ts_event"":""2023-01-12T13:32:00.000Z"",""open"":129.15625,""high"":129.375,""low"":128.96875,""close"":129.34375,""volume"":4501.0},{""ts_event"":""2023-01-12T13:36:00.000Z"",""open"":129.75,""high"":129.9375,""low"":129.625,""close"":129.90625,""volume"":4026.0}]"
WARN,YM,2023,dollar_volume_mad_z_gt_25,extreme price*volume spike,425.0,"[{""ts_event"":""2023-01-06T15:07:00.000Z"",""open"":128.5,""high"":128.78125,""low"":128.46875,""close"":128.75,""volume"":4723.0},{""ts_event"":""2023-01-06T19:59:00.000Z"",""open"":129.1875,""high"":129.25,""low"":129.1875,""close"":129.1875,""volume"":4174.0},{""ts_event"":""2023-01-12T13:30:00.000Z"",""open"":129.84375,""high"":129.84375,""low"":127.9375,""close"":128.84375,""volume"":5179.0},{""ts_event"":""2023-01-12T13:32:00.000Z"",""open"":129.15625,""high"":129.375,""low"":128.96875,""close"":129.34375,""volume"":4501.0},{""ts_event"":""2023-01-12T13:36:00.000Z"",""open"":129.75,""high"":129.9375,""low"":129.625,""close"":129.90625,""volume"":4026.0}]"
WARN,YM,2024,price_off_tick_grid,one or more OHLC prices not aligned to expected tick=1.0,301186.0,"[{""ts_event"":""2024-01-01T23:00:00.000Z"",""open"":124.46875,""high"":124.59375,""low"":124.4375,""close"":124.59375,""volume"":401.0},{""ts_event"":""2024-01-01T23:01:00.000Z"",""open"":124.5625,""high"":124.59375,""low"":124.5625,""close"":124.5625,""volume"":173.0},{""ts_event"":""2024-01-01T23:02:00.000Z"",""open"":124.5625,""high"":124.5625,""low"":124.5625,""close"":124.5625,""volume"":102.0},{""ts_event"":""2024-01-01T23:03:00.000Z"",""open"":124.5625,""high"":124.5625,""low"":124.5625,""close"":124.5625,""volume"":46.0},{""ts_event"":""2024-01-01T23:04:00.000Z"",""open"":124.59375,""high"":124.59375,""low"":124.5625,""close"":124.59375,""volume"":23.0}]"
WARN,YM,2024,zero_range,high == low bars,141072.0,"[{""ts_event"":""2024-01-01T23:02:00.000Z"",""open"":124.5625,""high"":124.5625,""low"":124.5625,""close"":124.5625,""volume"":102.0},{""ts_event"":""2024-01-01T23:03:00.000Z"",""open"":124.5625,""high"":124.5625,""low"":124.5625,""close"":124.5625,""volume"":46.0},{""ts_event"":""2024-01-01T23:05:00.000Z"",""open"":124.59375,""high"":124.59375,""low"":124.59375,""close"":124.59375,""volume"":98.0},{""ts_event"":""2024-01-01T23:06:00.000Z"",""open"":124.59375,""high"":124.59375,""low"":124.59375,""close"":124.59375,""volume"":36.0},{""ts_event"":""2024-01-01T23:09:00.000Z"",""open"":124.625,""high"":124.625,""low"":124.625,""close"":124.625,""volume"":11.0}]"
WARN,YM,2024,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,30588.0,"[{""ts_event"":""2024-01-01T23:41:00.000Z"",""prev_ts"":""2024-01-01T23:39:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2024},{""ts_event"":""2024-01-02T00:14:00.000Z"",""prev_ts"":""2024-01-02T00:12:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2024},{""ts_event"":""2024-01-02T00:20:00.000Z"",""prev_ts"":""2024-01-02T00:18:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2024},{""ts_event"":""2024-01-02T00:25:00.000Z"",""prev_ts"":""2024-01-02T00:23:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2024},{""ts_event"":""2024-01-02T00:32:00.000Z"",""prev_ts"":""2024-01-02T00:30:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2024}]"
WARN,YM,2024,volume_mad_z_gt_25,extreme volume spike,757.0,"[{""ts_event"":""2024-01-02T14:46:00.000Z"",""open"":123.84375,""high"":124.09375,""low"":123.84375,""close"":124.0625,""volume"":5210.0},{""ts_event"":""2024-01-02T19:59:00.000Z"",""open"":123.78125,""high"":123.84375,""low"":123.75,""close"":123.8125,""volume"":4736.0},{""ts_event"":""2024-01-04T19:59:00.000Z"",""open"":122.84375,""high"":122.875,""low"":122.8125,""close"":122.875,""volume"":6134.0},{""ts_event"":""2024-01-05T13:30:00.000Z"",""open"":122.09375,""high"":122.09375,""low"":121.3125,""close"":121.4375,""volume"":6579.0},{""ts_event"":""2024-01-05T15:00:00.000Z"",""open"":122.0625,""high"":122.6875,""low"":122.0625,""close"":122.46875,""volume"":12485.0}]"
WARN,YM,2024,dollar_volume_mad_z_gt_25,extreme price*volume spike,757.0,"[{""ts_event"":""2024-01-02T14:46:00.000Z"",""open"":123.84375,""high"":124.09375,""low"":123.84375,""close"":124.0625,""volume"":5210.0},{""ts_event"":""2024-01-02T19:59:00.000Z"",""open"":123.78125,""high"":123.84375,""low"":123.75,""close"":123.8125,""volume"":4736.0},{""ts_event"":""2024-01-04T19:59:00.000Z"",""open"":122.84375,""high"":122.875,""low"":122.8125,""close"":122.875,""volume"":6134.0},{""ts_event"":""2024-01-05T13:30:00.000Z"",""open"":122.09375,""high"":122.09375,""low"":121.3125,""close"":121.4375,""volume"":6579.0},{""ts_event"":""2024-01-05T15:00:00.000Z"",""open"":122.0625,""high"":122.6875,""low"":122.0625,""close"":122.46875,""volume"":12485.0}]"
WARN,YM,2025,price_off_tick_grid,one or more OHLC prices not aligned to expected tick=1.0,290267.0,"[{""ts_event"":""2025-01-01T23:00:00.000Z"",""open"":113.75,""high"":113.8125,""low"":113.71875,""close"":113.71875,""volume"":139.0},{""ts_event"":""2025-01-01T23:01:00.000Z"",""open"":113.71875,""high"":113.71875,""low"":113.65625,""close"":113.65625,""volume"":292.0},{""ts_event"":""2025-01-01T23:02:00.000Z"",""open"":113.65625,""high"":113.65625,""low"":113.65625,""close"":113.65625,""volume"":10.0},{""ts_event"":""2025-01-01T23:03:00.000Z"",""open"":113.6875,""high"":113.6875,""low"":113.65625,""close"":113.65625,""volume"":6.0},{""ts_event"":""2025-01-01T23:04:00.000Z"",""open"":113.6875,""high"":113.6875,""low"":113.65625,""close"":113.65625,""volume"":2.0}]"
WARN,YM,2025,zero_range,high == low bars,133523.0,"[{""ts_event"":""2025-01-01T23:02:00.000Z"",""open"":113.65625,""high"":113.65625,""low"":113.65625,""close"":113.65625,""volume"":10.0},{""ts_event"":""2025-01-01T23:05:00.000Z"",""open"":113.6875,""high"":113.6875,""low"":113.6875,""close"":113.6875,""volume"":14.0},{""ts_event"":""2025-01-01T23:06:00.000Z"",""open"":113.65625,""high"":113.65625,""low"":113.65625,""close"":113.65625,""volume"":16.0},{""ts_event"":""2025-01-01T23:07:00.000Z"",""open"":113.65625,""high"":113.65625,""low"":113.65625,""close"":113.65625,""volume"":59.0},{""ts_event"":""2025-01-01T23:08:00.000Z"",""open"":113.6875,""high"":113.6875,""low"":113.6875,""close"":113.6875,""volume"":1.0}]"
WARN,YM,2025,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,32262.0,"[{""ts_event"":""2025-01-01T23:17:00.000Z"",""prev_ts"":""2025-01-01T23:15:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2025},{""ts_event"":""2025-01-01T23:23:00.000Z"",""prev_ts"":""2025-01-01T23:21:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2025},{""ts_event"":""2025-01-01T23:29:00.000Z"",""prev_ts"":""2025-01-01T23:26:00.000"",""gap_minutes"":3.0,""market"":""YM"",""year"":2025},{""ts_event"":""2025-01-01T23:37:00.000Z"",""prev_ts"":""2025-01-01T23:35:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2025},{""ts_event"":""2025-01-01T23:53:00.000Z"",""prev_ts"":""2025-01-01T23:51:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2025}]"
WARN,YM,2025,volume_mad_z_gt_25,extreme volume spike,1018.0,"[{""ts_event"":""2025-01-03T15:00:00.000Z"",""open"":114.0625,""high"":114.0625,""low"":113.8125,""close"":113.90625,""volume"":4903.0},{""ts_event"":""2025-01-03T20:59:00.000Z"",""open"":113.5,""high"":113.53125,""low"":113.46875,""close"":113.5,""volume"":4135.0},{""ts_event"":""2025-01-06T14:17:00.000Z"",""open"":113.09375,""high"":113.125,""low"":113.03125,""close"":113.125,""volume"":4130.0},{""ts_event"":""2025-01-06T19:59:00.000Z"",""open"":113.125,""high"":113.1875,""low"":113.09375,""close"":113.125,""volume"":8560.0},{""ts_event"":""2025-01-06T20:59:00.000Z"",""open"":113.09375,""high"":113.09375,""low"":113.03125,""close"":113.0625,""volume"":10588.0}]"
WARN,YM,2025,dollar_volume_mad_z_gt_25,extreme price*volume spike,1034.0,"[{""ts_event"":""2025-01-03T15:00:00.000Z"",""open"":114.0625,""high"":114.0625,""low"":113.8125,""close"":113.90625,""volume"":4903.0},{""ts_event"":""2025-01-03T20:59:00.000Z"",""open"":113.5,""high"":113.53125,""low"":113.46875,""close"":113.5,""volume"":4135.0},{""ts_event"":""2025-01-06T14:17:00.000Z"",""open"":113.09375,""high"":113.125,""low"":113.03125,""close"":113.125,""volume"":4130.0},{""ts_event"":""2025-01-06T19:59:00.000Z"",""open"":113.125,""high"":113.1875,""low"":113.09375,""close"":113.125,""volume"":8560.0},{""ts_event"":""2025-01-06T20:59:00.000Z"",""open"":113.09375,""high"":113.09375,""low"":113.03125,""close"":113.0625,""volume"":10588.0}]"
WARN,YM,2026,price_off_tick_grid,one or more OHLC prices not aligned to expected tick=1.0,107506.0,"[{""ts_event"":""2026-01-01T23:00:00.000Z"",""open"":115.25,""high"":115.25,""low"":115.1875,""close"":115.1875,""volume"":349.0},{""ts_event"":""2026-01-01T23:01:00.000Z"",""open"":115.15625,""high"":115.1875,""low"":115.15625,""close"":115.15625,""volume"":50.0},{""ts_event"":""2026-01-01T23:02:00.000Z"",""open"":115.15625,""high"":115.1875,""low"":115.15625,""close"":115.15625,""volume"":10.0},{""ts_event"":""2026-01-01T23:03:00.000Z"",""open"":115.1875,""high"":115.1875,""low"":115.1875,""close"":115.1875,""volume"":76.0},{""ts_event"":""2026-01-01T23:04:00.000Z"",""open"":115.1875,""high"":115.1875,""low"":115.1875,""close"":115.1875,""volume"":173.0}]"
WARN,YM,2026,zero_range,high == low bars,50527.0,"[{""ts_event"":""2026-01-01T23:03:00.000Z"",""open"":115.1875,""high"":115.1875,""low"":115.1875,""close"":115.1875,""volume"":76.0},{""ts_event"":""2026-01-01T23:04:00.000Z"",""open"":115.1875,""high"":115.1875,""low"":115.1875,""close"":115.1875,""volume"":173.0},{""ts_event"":""2026-01-01T23:05:00.000Z"",""open"":115.1875,""high"":115.1875,""low"":115.1875,""close"":115.1875,""volume"":6.0},{""ts_event"":""2026-01-01T23:06:00.000Z"",""open"":115.21875,""high"":115.21875,""low"":115.21875,""close"":115.21875,""volume"":1.0},{""ts_event"":""2026-01-01T23:07:00.000Z"",""open"":115.21875,""high"":115.21875,""low"":115.21875,""close"":115.21875,""volume"":1.0}]"
WARN,YM,2026,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,11874.0,"[{""ts_event"":""2026-01-01T23:10:00.000Z"",""prev_ts"":""2026-01-01T23:08:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2026},{""ts_event"":""2026-01-01T23:28:00.000Z"",""prev_ts"":""2026-01-01T23:24:00.000"",""gap_minutes"":4.0,""market"":""YM"",""year"":2026},{""ts_event"":""2026-01-01T23:30:00.000Z"",""prev_ts"":""2026-01-01T23:28:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2026},{""ts_event"":""2026-01-01T23:33:00.000Z"",""prev_ts"":""2026-01-01T23:30:00.000"",""gap_minutes"":3.0,""market"":""YM"",""year"":2026},{""ts_event"":""2026-01-01T23:36:00.000Z"",""prev_ts"":""2026-01-01T23:34:00.000"",""gap_minutes"":2.0,""market"":""YM"",""year"":2026}]"
